         134227839 function calls (133581560 primitive calls) in 566.056 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.001    0.000 {method 'clip' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\path.py:23(Path)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:90(Artist)
        1    0.000    0.000    0.006    0.006 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\font_manager.py:997(json_load)
       23    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\sre_parse.py:295(_class_escape)
        1    0.000    0.000    0.003    0.003 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\legend.py:1(<module>)
       17    0.000    0.000    0.000    0.000 {method 'sum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.094    0.094 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\contour.py:1(<module>)
        2    0.000    0.000    0.007    0.003 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:742(_init_axis)
       25    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:2729(get_transformed_points_and_affine)
       21    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:675(<listcomp>)
       38    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:2981(_generateDefaultName)
        4    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
      321    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       43    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\path.py:726(unit_rectangle)
        5    0.000    0.000    0.003    0.001 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:391(copy_from_bbox)
       30    0.000    0.000    0.009    0.000 C:\Users\liuha\anaconda3\lib\re.py:250(compile)
      187    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\text.py:853(get_text)
        1    0.000    0.000    0.025    0.025 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\style\core.py:1(<module>)
     12/8    0.000    0.000    0.031    0.004 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:596(__get__)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:1336(get_major_locator)
       10    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\_collections_abc.py:742(__iter__)
      101    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\inspect.py:80(ismethod)
        9    0.000    0.000    0.016    0.002 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:94(take)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_bases.py:2900(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\ticker.py:2059(le)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\Desktop\TBM_3.0\src\model\parameter.py:9(__init__)
      255    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\rcsetup.py:56(func)
      136    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\typing.py:324(__eq__)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4728(equals)
        3    0.000    0.000    0.004    0.001 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:1915(pprint_styles)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\path.py:599(get_extents)
       18    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:451(_get_text2_transform)
        2    0.000    0.000    0.000    0.000 {built-in method activateWindow}
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\dataclasses.py:669(_get_field)
        4    0.000    0.000    0.009    0.002 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:3187(tick_params)
        2    0.000    0.000    0.003    0.001 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:2015(__init__)
       86    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       22    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:1548(get_matrix)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_pylab_helpers.py:45(destroy)
       18    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:448(_get_text1_transform)
      123    0.000    0.000    0.000    0.000 {built-in method math.sin}
       65    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\pathlib.py:1045(_init)
     12/5    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:4092(streamline)
        1    0.000    0.000    0.001    0.001 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:1(<module>)
       16    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\cycler.py:55(_process_keys)
        3    0.000    0.000    0.002    0.001 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:3521(take)
       26    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_api\deprecation.py:327(wrapper)
       29    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\sre_parse.py:432(_uniq)
        2    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\__init__.py:411(_get_config_or_cache_dir)
      109    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\cycler.py:138(keys)
      286    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\font_manager.py:894(get_math_fontfamily)
        2    0.000    0.000    0.000    0.000 {built-in method setCentralWidget}
        1    0.000    0.000    0.001    0.001 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\image.py:1(<module>)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\function_base.py:1651(extract)
       16    0.000    0.000    0.000    0.000 {built-in method setToolTip}
      146    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\path.py:213(codes)
       16    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\cycler.py:468(cycler)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\bezier.py:1(<module>)
      159    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\cffi\model.py:1(<module>)
       64    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:566(locator)
      148    0.000    0.000    0.000    0.000 {built-in method math.radians}
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:754(limit_range_for_scale)
       32    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\warnings.py:437(__init__)
      123    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\__init__.py:218(wrapper)
      106    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\figure.py:2365(_set_dpi)
        8    0.000    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\spines.py:287(draw)
       32    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\logging\__init__.py:214(_acquireLock)
        2    0.000    0.000    0.002    0.001 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:2286(__init__)
       94    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:1868(streamline)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1803(close_event)
       29    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:289(expanduser)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:22(Patch)
        1    0.000    0.000    0.067    0.067 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_subplots.py:1(<module>)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:1070(<listcomp>)
       17    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:515(_get_text1_transform)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:375(sizeHint)
       10    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\typing.py:187(_subs_tvars)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_api\deprecation.py:518(suppress_matplotlib_deprecation_warning)
       10    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\distutils\version.py:307(parse)
       12    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:453(set_fill)
        1    0.000    0.000    0.090    0.090 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\projections\__init__.py:1(<module>)
       15    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
       16    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:2287(blended_transform_factory)
      144    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:1924(__hash__)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:509(set_hatch)
        1    0.000    0.000    0.003    0.003 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\__init__.py:138(_check_versions)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_bases.py:2742(__init__)
        5    0.000    0.000    0.000    0.000 {built-in method rect}
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:795(_set_lim_and_transforms)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:1436(update_units)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\shape_base.py:82(atleast_2d)
       20    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(nonzero)
        2    0.000    0.000    0.000    0.000 {singleShot}
        9    0.000    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\fontconfig_pattern.py:119(parse)
       10    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:2791(_generateDefaultName)
       30    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(result_type)
        1    0.000    0.000    0.003    0.003 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:277(enterEvent)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\unicode.py:111(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\gridspec.py:732(get_position)
        1    0.000    0.000    0.008    0.008 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:1(<module>)
        2    0.000    0.000    0.078    0.039 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_subplots.py:16(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\mlab.py:1(<module>)
       50    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\text.py:25(_wrap_text)
       16    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
       23    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\rcsetup.py:364(validate_color_or_auto)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\xml\etree\ElementTree.py:1(<module>)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_bases.py:2329(mpl_connect)
       23    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:4948(__init__)
       25    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\markers.py:346(get_transform)
     10/3    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\unicode.py:14(__get__)
      126    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:194(_reshape_dispatcher)
       16    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\results.py:431(__iadd__)
        2    0.000    0.000    0.033    0.016 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_bases.py:3538(new_figure_manager)
      145    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\inspect.py:63(ismodule)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\pathlib.py:708(_make_child)
       20    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
      193    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\ticker.py:1408(EngFormatter)
       16    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\cycler.py:529(_cycler)
       25    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\lines.py:717(_get_transformed_path)
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\enum.py:489(_find_data_type)
       16    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\ticker.py:2066(ge)
       27    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\rcsetup.py:725(_validate_greaterequal0_lessequal1)
      135    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:3803(<genexpr>)
        2    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:3714(set_ybound)
       32    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:1569(set_major_formatter)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1931(new_block)
       26    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\rcsetup.py:406(_validate_cmap)
        2    0.000    0.000    0.003    0.002 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_axes.py:1361(plot)
        2    0.000    0.000    0.001    0.001 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2093(add_line)
       16    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(clip)
       16    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2044(clip)
       16    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(ptp)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:680(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2018(is_unique)
      101    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\docstring.py:65(copy)
       16    0.000    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:1526(__or__)
      106    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.002    0.002 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:5798(<listcomp>)
       32    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2760(_get_axis_list)
