wl	t1	t3	t4	t5	t12	t16
2248	16.8554	0.011654	0.904601	0.0381445	0.0105425	2.06E-05
2249	17.19395	0.012126	0.915095	0.038684	0.011097	1.45E-05
2250	17.10959	0.0117755	0.8950275	0.037663	0.01054	1.96E-05
2251	17.114195	0.0116455	0.8850045	0.037203	0.0103145	2.26E-05
2252	17.10765	0.011708	0.8933865	0.0375655	0.0104685	2.09E-05
2253	16.996925	0.0118055	0.8988345	0.037853	0.0106135	1.93E-05
2254	16.67189	0.011003	0.844152	0.0350195	0.009306	3.33E-05
2255	16.99508	0.0112185	0.88122	0.036895	0.0098865	2.86E-05
2256	16.90456	0.0113395	0.870165	0.0363665	0.00988	2.76E-05
2257	16.798755	0.0107165	0.8232425	0.034126	0.00884	3.94E-05
2258	16.92485	0.0111445	0.871748	0.0362745	0.009718	3.13E-05
2259	16.89193	0.0119805	0.9144715	0.038429	0.010957	1.58E-05
2260	16.874465	0.011547	0.885352	0.0370615	0.0102245	2.35E-05
2261	16.76681	0.0106165	0.830949	0.0343175	0.0088275	4.10E-05
2262	16.215755	0.010017	0.7829605	0.0315825	0.007855	5.25E-05
2263	16.54554	0.011567	0.8936005	0.037262	0.010356	2.33E-05
2264	16.78935	0.010525	0.82656	0.033681	0.008706	4.25E-05
2265	16.62224	0.010186	0.818176	0.033868	0.008334	5.00E-05
2266	16.538815	0.011926	0.917372	0.038398	0.0109405	1.67E-05
2267	16.64846	0.0116495	0.912777	0.0381195	0.010633	2.04E-05
2268	16.67711	0.0107245	0.8258965	0.034026	0.008863	4.34E-05
2269	16.63575	0.009695	0.742496	0.030212	0.0071925	6.87E-05
2270	16.576975	0.011162	0.8777765	0.0362905	0.009801	3.02E-05
2271	16.435655	0.011327	0.890812	0.0367015	0.0101035	2.63E-05
2272	16.566515	0.010477	0.832725	0.034127	0.00875	4.51E-05
2273	16.571065	0.0113785	0.8842395	0.036727	0.01008	2.74E-05
2274	16.52772	0.0115965	0.9012385	0.0373345	0.010459	2.24E-05
2275	16.256345	0.0103965	0.816694	0.0330555	0.00852	4.73E-05
2276	16.436845	0.009608	0.7560575	0.0300845	0.007323	6.67E-05
2277	16.456605	0.0108715	0.850598	0.0348845	0.009262	3.73E-05
2278	16.42211	0.0114985	0.900495	0.037288	0.0103565	2.40E-05
2279	16.363835	0.0118115	0.9180945	0.0381345	0.010844	1.81E-05
2280	16.35265	0.011691	0.922062	0.038264	0.010779	1.91E-05
2281	16.265995	0.0104705	0.8220455	0.033299	0.008613	4.62E-05
2282	15.411015	0.011403	0.8992835	0.0371695	0.010255	2.60E-05
2283	16.061385	0.009177	0.735122	0.0291415	0.0067985	8.05E-05
2284	16.133035	0.0100755	0.8118595	0.0324475	0.0082605	5.63E-05
2285	16.094635	0.0106515	0.8445215	0.0342915	0.0090625	4.34E-05
2286	16.09286	0.011566	0.9104745	0.0376445	0.0105325	2.31E-05
2287	16.17039	0.0109055	0.886955	0.036467	0.009678	3.55E-05
2288	16.104245	0.011229	0.883213	0.0363195	0.0099175	3.03E-05
2289	16.087575	0.010426	0.8479705	0.034316	0.00888	4.76E-05
2290	16.09387	0.0093005	0.7610145	0.0299115	0.0071295	7.73E-05
2291	16.01292	0.0099645	0.8165855	0.0330375	0.0081555	6.59E-05
2292	16.05351	0.008942	0.772173	0.030564	0.006904	0.000100685
2293	16.046545	0.0104525	0.8337865	0.0339605	0.008783	5.01E-05
2294	15.43972	0.010391	0.842053	0.034247	0.00875	4.98E-05
2295	15.65632	0.008413	0.734853	0.028941	0.006181	0.000111488
2296	15.669675	0.009211	0.7050355	0.0283895	0.0065585	8.63E-05
2297	15.43592	0.0103695	0.8721425	0.035497	0.009081	4.94E-05
2298	15.71761	0.009677	0.7894435	0.0317135	0.0077585	7.30E-05
2299	15.752125	0.0094595	0.792078	0.0315605	0.0074965	7.48E-05
2300	15.62918	0.0100345	0.8020345	0.0323695	0.008065	6.16E-05
2301	15.786905	0.009804	0.823513	0.0332335	0.0080965	6.54E-05
2302	15.72717	0.010433	0.839371	0.033919	0.008757	5.01E-05
2303	15.63784	0.0102805	0.8528705	0.0345975	0.0088	5.42E-05
2304	15.6658	0.009512	0.783406	0.0313355	0.0074495	7.66E-05
2305	15.621705	0.0098525	0.8016955	0.03179	0.0079465	6.66E-05
2306	15.641155	0.010218	0.854278	0.034523	0.0087305	5.47E-05
2307	15.605595	0.0095635	0.8018285	0.031477	0.0076675	7.23E-05
2308	15.582745	0.010736	0.874105	0.0353805	0.009399	4.20E-05
2309	15.43757	0.010363	0.8444795	0.0341235	0.0087725	5.76E-05
2310	15.52597	0.009833	0.869107	0.034933	0.008546	6.25E-05
2311	15.50048	0.010999	0.9180985	0.0373405	0.0101	3.30E-05
2312	15.5114	0.0096805	0.8592445	0.0343755	0.0083155	7.12E-05
2313	15.478115	0.011499	0.932602	0.0380095	0.010724	2.13E-05
2314	15.430185	0.0113995	0.9299375	0.037859	0.0106005	2.33E-05
2315	15.180805	0.0101975	0.8947555	0.0359445	0.00915	5.72E-05
2316	15.38488	0.0087325	0.6976595	0.027607	0.0061645	0.000119577
2317	15.2784	0.007045	0.553629	0.0209645	0.0039975	0.000184101
2318	15.25942	0.007666	0.55951	0.022043	0.004289	0.00017577
2319	15.142065	0.009055	0.7565325	0.0300765	0.0069035	0.0001013
2320	15.291105	0.0090695	0.790203	0.031375	0.007165	9.47E-05
2321	15.28945	0.0096435	0.828539	0.0330295	0.007991	7.47E-05
2322	15.275275	0.0067905	0.623545	0.0243045	0.00422	0.000178205
2323	14.429855	0.007356	0.622641	0.0242975	0.004594	0.000158653
2324	14.92338	0.007312	0.745824	0.028956	0.005454	0.000167704
2325	14.798905	0.010399	0.892512	0.0359155	0.0092815	5.02E-05
2326	14.573015	0.01007	0.8432665	0.033658	0.008528	6.41E-05
2327	14.87921	0.010365	0.876822	0.035164	0.009104	5.31E-05
2328	15.039575	0.009379	0.7894605	0.0315195	0.007413	9.24E-05
2329	14.911495	0.009945	0.843553	0.033672	0.008391	6.82E-05
2330	15.0095	0.0097345	0.869196	0.034511	0.008481	7.83E-05
2331	14.90375	0.008798	0.756564	0.029516	0.006656	0.000123515
2332	14.831255	0.0085185	0.7768905	0.030423	0.00665	0.00012263
2333	14.908365	0.009815	0.867946	0.0346285	0.008519	7.04E-05
2334	14.873995	0.009792	0.8402715	0.0333495	0.0082275	7.35E-05
2335	14.602265	0.008865	0.77064	0.030237	0.006835	0.000115534
2336	14.811185	0.0097015	0.8353765	0.0331125	0.008113	7.80E-05
2337	14.79034	0.010239	0.880845	0.035177	0.009019	5.84E-05
2338	14.819105	0.009359	0.817427	0.032306	0.007693	9.30E-05
2339	14.24429	0.0078185	0.720831	0.0278415	0.005673	0.000159161
2340	14.789555	0.0070845	0.5249275	0.0206565	0.003774	0.000203805
2341	14.789875	0.0071505	0.6343825	0.0244815	0.004529	0.000191862
2342	14.806775	0.006818	0.6324715	0.0244865	0.004477	0.000189046
2343	14.6898	0.009188	0.824026	0.032512	0.007571	9.80E-05
2344	14.71041	0.008929	0.801594	0.031408	0.007175	0.000111274
2345	14.653655	0.0074345	0.6366415	0.02458	0.004722	0.000188306
2346	14.66832	0.0079385	0.766123	0.029661	0.006087	0.000153628
2347	14.634325	0.0077715	0.6670715	0.0256555	0.005215	0.000175621
2348	14.53036	0.007091	0.650819	0.024307	0.004615	0.000206911
2349	14.64004	0.0085265	0.7680705	0.0297395	0.006549	0.000130178
2350	14.591855	0.006572	0.60185	0.0227805	0.0039625	0.000219327
2351	14.539675	0.0058305	0.5858735	0.0219725	0.0034215	0.000279002
2352	14.174245	0.004032	0.256317	0.0100145	0.0010755	0.000261866
2353	13.961905	0.006204	0.629937	0.0234775	0.003887	0.000267167
2354	14.12649	0.008208	0.824985	0.032064	0.006772	0.00014096
2355	14.126655	0.008219	0.7860205	0.0305405	0.006463	0.000145684
2356	14.212685	0.007384	0.6755125	0.0248775	0.004988	0.000187769
2357	14.092	0.0067315	0.672158	0.0255715	0.004533	0.000224455
2358	14.1697	0.007045	0.5900045	0.023061	0.0043785	0.000199
2359	14.20417	0.007952	0.689445	0.026784	0.005482	0.000160347
2360	14.291095	0.0088935	0.8625895	0.033701	0.0076995	0.000113082
2361	14.21099	0.0088735	0.857147	0.0334985	0.007606	0.000114379
2362	14.24195	0.007987	0.7678025	0.029029	0.0061885	0.000162771
2363	14.26611	0.007932	0.824604	0.031813	0.006541	0.000161678
2364	14.195575	0.005774	0.5218425	0.0200145	0.0030225	0.000285833
2365	14.11579	0.0081605	0.8003385	0.030812	0.0066085	0.000155451
2366	14.160745	0.0087495	0.8305425	0.03187	0.007309	0.000123392
2367	14.099155	0.0069545	0.5912295	0.0232255	0.004156	0.000215951
2368	14.21352	0.006897	0.717601	0.027117	0.004949	0.000227932
2369	13.98287	0.005325	0.493942	0.0185295	0.00263	0.000324106
2370	13.845695	0.005566	0.5668795	0.0207515	0.0033455	0.000329251
2371	14.068465	0.0048555	0.164458	0.0073025	0.000813	0.000253289
2372	13.99116	0.0062105	0.5165245	0.019593	0.003238	0.00027856
2373	14.01315	0.006184	0.590438	0.022146	0.003651	0.000312422
2374	13.376765	0.007626	0.762217	0.028873	0.005819	0.000198725
2375	13.728575	0.0079635	0.778084	0.029799	0.0061995	0.000173363
2376	13.942725	0.005449	0.5195105	0.0197315	0.003332	0.000280053
2377	14.01442	0.004976	0.529611	0.018972	0.002635	0.00041727
2378	13.88905	0.003534	0.350151	0.0126735	0.0015575	0.000410023
2379	13.891735	0.004937	0.6076565	0.022122	0.0030595	0.000420702
2380	13.932125	0.0056345	0.5609165	0.020928	0.003157	0.000343267
2381	13.84081	0.005388	0.538129	0.019892	0.0029	0.000330972
2382	13.924135	0.007136	0.7769225	0.0293865	0.005582	0.000233751
2383	13.31675	0.004558	0.397919	0.0150515	0.001881	0.000363625
2384	13.16958	0.0026805	0.216576	0.0077005	0.000574	0.000565173
2385	13.28156	0.0049765	0.645188	0.0237265	0.0032735	0.00042315
2386	13.43018	0.002587	0.202218	0.007042	0.000523	0.000432023
2387	13.100565	0.005573	0.626597	0.0231865	0.003544	0.000364273
2388	13.61648	0.003857	0.3690815	0.013088	0.0014605	0.000413762
2389	13.54635	0.0058765	0.7172685	0.026528	0.0042125	0.000336789
2390	13.39324	0.006329	0.678132	0.024797	0.004292	0.000301823
2391	13.613525	0.004321	0.502739	0.017987	0.0023355	0.000460684
2392	13.578875	0.0043565	0.414894	0.0153765	0.001832	0.000399428
2393	13.287075	0.0064655	0.726859	0.027201	0.004724	0.000295836
2394	13.67	0.005938	0.706521	0.025696	0.004195	0.000340946
2395	13.43459	0.0062435	0.643833	0.024179	0.004118	0.000295788
2396	13.472845	0.005333	0.608753	0.022374	0.0033225	0.000398739
2397	13.38271	0.002981	0.173643	0.006584	0.000518	0.000392371
2398	13.40855	0.0047695	0.5193625	0.01895	0.0025435	0.000425065
2399	13.43087	0.0060565	0.726442	0.0270035	0.0044125	0.000335282
2400	13.19535	0.0051515	0.518197	0.0194975	0.0029465	0.000363303
2500	11.48604975	0.000811975	0.086140025	0.002843	0.000211177	0.002384402
2600	9.940165608	2.09E-05	0	0	0	0.006079007
2700	8.712880657	1.06E-05	0	0	0	0.010128607
2800	7.628077344	3.45E-05	3.56E-06	7.03E-08	0	0.016124932
2900	6.685938235	0.000233277	0.018859109	0.000398941	1.18E-05	0.01775121
3000	5.888551892	0.000607685	0.093272171	0.002125036	9.92E-05	0.019416386
3100	5.207263269	0.000613385	0.082200577	0.002063173	0.000106798	0.032736381
3200	4.617372143	0.001099204	0.166213684	0.004545776	0.000378847	0.04501529
3300	4.093654674	0.001272783	0.163084511	0.0047755	0.000377152	0.057140197
3400	3.655539425	0.004222253	0.472401506	0.015132552	0.00251131	0.031187512
3500	3.281849383	0.006435136	0.734227691	0.023842321	0.004842049	0.026383382
3600	2.947486104	0.006552935	0.733355221	0.024055169	0.004979519	0.031572614
3700	2.631402466	0.006718096	0.761646068	0.025188301	0.005375466	0.037605493
3800	2.384932143	0.006923386	0.7898022	0.025837629	0.005639714	0.041402364
3900	2.16474303	0.006595515	0.750858333	0.023585258	0.00498703	0.058450464
4000	1.957052581	0.006607194	0.785829274	0.024597694	0.005223661	0.06506478
4100	1.780439	0.004668833	0.57432445	0.017246233	0.0027168	0.164976213
4200	1.625882321	0.001019054	0.105084393	0.003021054	0.000323214	0.611617391
4300	1.464068704	1.60E-05	0	0	0	0.867891
4400	1.285554808	0.000124692	0.000102192	2.40E-06	3.85E-08	0.993249977
4500	1.164466122	0.000869918	0.04676698	0.001251959	5.75E-05	0.808971804
4600	1.06609375	0.002641729	0.404131896	0.010774042	0.001212	0.460959083
4700	0.995743333	0.002806178	0.456564244	0.012190444	0.001528644	0.501125853
4800	0.923555116	0.001811977	0.294077442	0.007577163	0.000714256	0.845630258
4900	0.855094048	0.001417595	0.307175429	0.007579762	0.000585262	1.070841324
5000	0.7921115	0.000669025	0.14739725	0.00343025	0.000174075	1.604333883
5100	0.735156667	0.000484897	0.094124128	0.002126923	9.95E-05	1.904552436
5200	0.685863243	0.000188973	0.011696135	0.000237595	5.38E-06	2.325065162
5300	0.639082571	0.000125029	0.002142314	3.97E-05	6.00E-07	2.569914429
5400	0.597237941	5.24E-05	1.71E-05	2.35E-07	0	2.828083294
5500	0.556900294	3.83E-05	2.94E-08	0	0	3.059679
5600	0.522697097	1.61E-05	0	0	0	3.295019226
5700	0.490387742	1.92E-05	0	0	0	3.518754968
5800	0.459536333	2.14E-05	0	0	0	3.7464907
5900	0.429701034	5.28E-06	0	0	0	3.976140931
6000	0.404284074	1.89E-05	0	0	0	4.197800852
6100	0.38	1.30E-05	0	0	0	4.418529556
6200	0.356807692	1.51E-05	0	0	0	4.636517
6300	0.335509615	2.15E-05	0	0	0	4.851777423
6400	0.315952083	9.25E-06	0	0	0	5.080621042
6500	0.297335417	1.40E-05	0	0	0	5.29255625
6600	0.28035913	9.57E-06	0	0	0	5.502302565
6700	0.264489091	1.54E-05	0	0	0	5.700101364
6800	0.249534091	1.89E-05	0	0	0	5.896340318
6900	0.235650476	2.46E-05	0	0	0	6.083559333
7000	0.222868	2.06E-05	0	0	0	6.27076055
7100	0.2109335	2.65E-05	0	0	0	6.4358806
7200	0.199679474	3.06E-05	1.05E-07	0	0	6.603912789
7300	0.189203684	2.26E-05	5.26E-08	0	0	6.766308579
7400	0.179395556	4.50E-05	0.000399722	3.67E-06	0	6.834957667
7500	0.169773333	5.44E-05	0.007056833	5.96E-05	6.67E-07	6.893868
7600	0.161626471	5.04E-05	0.001695176	1.21E-05	1.76E-07	7.126062235
7700	0.153578235	0.000134118	0.026903824	0.000195353	4.65E-06	6.659626765
7800	0.145869412	0.000128588	0.057994824	0.000368647	1.12E-05	6.520193588
7900	0.138651875	5.58E-05	0.022799563	0.000113438	2.94E-06	7.2116625
8000	0.132068667	0.000144733	0.2201134	0.0009496	3.99E-05	5.470721667
8100	0.125905333	0.0001966	0.5077278	0.001498267	0.000113333	3.6195542
8200	0.120016667	7.90E-05	0.3461562	0.000723467	3.58E-05	5.0075716
8300	0.114324	0.000304267	0.529484733	0.002023	0.000205533	3.776748467
8400	0.10902	0.000571071	0.555300214	0.003509714	0.000354857	3.581774
8500	0.104085714	0.001040786	0.546415929	0.005418571	0.000660143	3.616369571
8600	0.099453846	0.002205538	0.652696692	0.009648615	0.001585077	2.775279923
8700	0.095001429	0.002994143	0.643688929	0.012334857	0.0020815	2.8386675
8800	0.090795	0.00294275	0.590413333	0.01178775	0.002002833	3.315949
8900	0.086901538	0.003648538	0.684957154	0.013797846	0.002660615	2.488127
9000	0.083168333	0.003299917	0.666663167	0.01319175	0.002357083	2.801997167
9100	0.079573077	0.003236154	0.708372538	0.013375462	0.002381385	2.474994923
9200	0.076229091	0.002885273	0.690659364	0.012333091	0.002051455	2.631155909
9300	0.0731075	0.002706083	0.655757917	0.011769333	0.001811	2.900094333
9400	0.070064545	0.002474	0.322772455	0.005916636	0.000862182	3.797996455
9500	0.067255455	0.002500091	0.119931818	0.002243364	0.000304909	4.421390455
9600	0.064539091	0.002818545	0.262609636	0.004976	0.000756455	3.554139
9700	0.061861818	0.002609636	0.207032909	0.003960182	0.000546455	3.929474273
9800	0.059434	0.0027652	0.2514131	0.0048225	0.0006995	3.6739928
9900	0.057182	0.0025895	0.3684599	0.0070627	0.0009911	3.4062786
10000	0.054978	0.0028057	0.5592968	0.0106783	0.0015749	2.7999302
10100	0.052848	0.0029108	0.7058279	0.0133838	0.0020549	2.3527337
10200	0.050773	0.0024939	0.678185	0.012591	0.0017209	2.8579715
10300	0.048861111	0.002232222	0.657943333	0.011995444	0.001481222	3.101275556
10400	0.047001	0.0024638	0.7146507	0.0130112	0.0017648	2.6210611
10500	0.045187778	0.002010333	0.628306667	0.011210556	0.001306778	3.323107
10600	0.0436225	0.002180125	0.678325625	0.012041125	0.00148475	2.954989
10700	0.042088889	0.002227	0.703916667	0.012470556	0.001568222	2.738078222
10800	0.040512222	0.001908	0.633306222	0.011071333	0.001256667	3.307948778
10900	0.03906375	0.001962875	0.67112725	0.011668375	0.001325625	3.038598875
11000	0.03773625	0.001731375	0.609808	0.010473125	0.001103875	3.485648875
11100	0.036361111	0.001935556	0.68241	0.011595333	0.001322556	2.854060333
11200	0.0350275	0.00173075	0.64141075	0.010600875	0.0011235	3.177037125
11300	0.033868571	0.001442714	0.568869143	0.009146143	0.000857143	3.71845
11400	0.032755	0.001549	0.6259475	0.009926875	0.000981	3.29507325
11500	0.03159	0.001448625	0.6073635	0.0094015	0.000904625	3.392545625
11600	0.030527143	0.001381143	0.602138429	0.009120857	0.000855571	3.443275857
11700	0.029558571	0.001023857	0.471317857	0.006908714	0.000551571	4.490076
11800	0.02854375	0.00124	0.5875795	0.008492875	0.00074425	3.585215875
11900	0.027562857	0.001143571	0.545318571	0.007695	0.00066	3.824049857
12000	0.026667143	0.001225857	0.606372714	0.008405857	0.000745429	3.358000286
12100	0.025851667	0.000958	0.498345833	0.006708333	0.000498	4.112263
12200	0.025055714	0.001137857	0.592142286	0.007901286	0.000674143	3.409972429
12300	0.024212857	0.000885714	0.479131286	0.006169714	0.000456286	4.226846429
12400	0.023455	0.000725667	0.415241333	0.005192333	0.000320833	4.661322667
12500	0.022721429	0.000549714	0.285568571	0.003455429	0.000206714	5.526702286
12600	0.022001667	0.00051	0.258653333	0.003025833	0.000161	5.700213
12700	0.021345	0.000767	0.466436167	0.005531333	0.000373	4.1661795
12800	0.020711667	0.000609167	0.368936	0.004229167	0.000248667	4.801917167
12900	0.020088333	0.000544833	0.327299333	0.003649667	0.000205833	5.088333167
13000	0.019483333	0.000559667	0.3464665	0.003809667	0.000209167	4.891184167
13100	0.018886667	0.000623667	0.385267	0.004159333	0.000242333	4.6246235
13200	0.018305	0.000421833	0.232608333	0.002427	0.000108833	5.553186833
13300	0.017786	0.0002898	0.1145618	0.0011352	3.40E-05	6.2666146
13400	0.017273333	0.000233667	0.085716333	0.000826333	2.80E-05	6.448165167
13500	0.016776	0.0001462	0.0290014	0.0002652	6.80E-06	6.767338
13600	0.016288333	0.000189333	0.039422833	0.000360167	8.67E-06	6.553861667
13700	0.015812	0.0001504	0.0226722	0.0002	5.20E-06	6.6494148
13800	0.015388	0.0002476	0.0497938	0.0004396	1.32E-05	6.3167402
13900	0.014926667	5.18E-05	0.002530167	2.13E-05	1.67E-07	6.7459485
14000	0.014482	8.72E-05	0.0065826	5.40E-05	8.00E-07	6.6190046
14100	0.014082	8.56E-05	0.000719	5.80E-06	0	6.6407098
14200	0.013694	2.44E-05	1.40E-06	0	0	6.6206514
14300	0.013314	2.42E-05	0	0	0	6.5626958
14400	0.0129725	3.00E-05	0	0	0	6.5090115
14500	0.012644	2.50E-05	0	0	0	6.4540066
14600	0.012284	4.34E-05	0	0	0	6.384086
14700	0.011934	3.22E-05	0	0	0	6.3166604
14800	0.0116225	0	0	0	0	6.2502265
14900	0.011318	2.50E-05	0	0	0	6.189088
15000	0.0110225	0	0	0	0	6.122781
16000	0.008608205	4.87E-05	0.000867103	6.82E-06	2.56E-08	5.465326974
17000	0.006756571	0.000118657	0.002095257	1.52E-05	2.57E-07	4.858474657
18000	0.005372258	0.000122194	0.003677258	3.10E-05	6.77E-07	4.324188516
19000	0.004323929	7.94E-05	0.001380964	9.68E-06	1.79E-07	3.867348964
20000	0.0035192	5.85E-05	0.00013184	7.20E-07	0	3.4570652
21000	0.002905	2.97E-05	1.24E-05	4.09E-07	0	3.092121909
22000	0.002416667	4.72E-05	1.05E-06	0	0	2.76403119
23000	0.00202	3.53E-05	0	0	0	2.467080632
24000	0.001707059	3.50E-05	0	0	0	2.211143176
25000	0.0014525	1.56E-05	0	0	0	1.984909625
26000	0.001240667	2.75E-05	0	0	0	1.781774267
27000	0.001064286	2.44E-05	0	0	0	1.601066429
28000	0.00092	7.62E-06	0	0	0	1.440717615
29000	0.000795833	1.13E-05	0	0	0	1.299280917
30000	0.000694545	8.64E-06	0	0	0	1.175690273
31000	0.000611	2.30E-06	0	0	0	1.06847
32000	0.000539	9.20E-06	0	0	0	0.97133213
33000	0.000476667	5.33E-06	0	0	0	0.8839693
34000	0.000423333	1.58E-05	0	0	0	0.805186878
35000	0.000375	1.23E-05	0	0	0	0.734770775
36000	0.000335	9.88E-06	0	0	0	0.671830588
37000	0.0003	3.71E-06	0	0	0	0.615677457
38000	0.00027	0	0	0	0	0.565995671
39000	0.000243333	1.88E-05	0	0	0	0.5220925
40000	0.00022	1.50E-05	0	0	0	0.480335529
41000	0.000198333	5.83E-06	0	0	0	0.440621783
42000	0.00018	6.40E-06	0	0	0	0.40862888
43000	0.000165	1.07E-05	0	0	0	0.378239383
44000	0.00015	2.54E-05	0	0	0	0.34925376
45000	0.000136	0	0	0	0	0.32416192
46000	0.000125	0	0	0	0	0.302548425
47000	0.000116	1.98E-05	0	0	0	0.2819506
48000	0.0001075	3.90E-05	0	0	0	0.2622196
49000	0.0001	0	0	0	0	0.24544825
50000	9.00E-05	2.33E-05	0	0	0	0.2294393
